tool_name,test_suite_cnt,selection_cnt,time_to_initialize,time_to_select_tests,time_to_fault_ratio,fault_to_selection_ratio,diversity
features_selector,192,49,0.24123454093933105,0.10862994194030762,273.66437342762947,0.08333333333333333,0.03503117630723215
features_selector,192,49,0.23376917839050293,0.1083683967590332,230.51195618841382,0.09375,0.03169676001574264
features_selector,192,49,0.25188183784484863,0.11390209197998047,209.32657687287582,0.09895833333333333,0.03334751370727389
features_selector,192,49,0.23308110237121582,0.10761332511901855,219.20687949030022,0.09895833333333333,0.031431442244686386
features_selector,192,49,0.23507928848266602,0.11464452743530273,200.4260713940575,0.109375,0.033736611081864105
features_selector,192,49,0.2285478115081787,0.10655689239501953,238.2270118792852,0.09375,0.03363108153922395
features_selector,192,49,0.24120521545410156,0.11852216720581055,200.16448272466658,0.10416666666666667,0.034276037211686185
features_selector,192,49,0.27819228172302246,0.10863971710205078,281.4688619295756,0.078125,0.02987734420232028
features_selector,192,49,0.2336406707763672,0.1103208065032959,220.36322650156524,0.09895833333333333,0.03425413826264795
features_selector,192,49,0.23407435417175293,0.12777018547058105,308.9575925724847,0.07291666666666667,0.031176053723629093
features_selector,192,49,0.23583698272705078,0.10726022720336914,221.83519999604476,0.09895833333333333,0.03173498157501646
features_selector,192,49,0.23151326179504395,0.10597801208496094,262.56882970035076,0.08333333333333333,0.03286632036743891
features_selector,192,49,0.23191404342651367,0.1066136360168457,234.06954064634112,0.09375,0.030360109036543577
features_selector,192,49,0.22997760772705078,0.10682344436645508,282.0402734597524,0.078125,0.030986400444675433
features_selector,192,49,0.233870267868042,0.10597443580627441,229.74339992470212,0.09375,0.03429760972942498
features_selector,192,49,0.22941303253173828,0.10711789131164551,212.34038672949137,0.09895833333333333,0.0370920575686799
features_selector,192,49,0.236724853515625,0.10922837257385254,269.05997467041016,0.08333333333333333,0.03320956133139774
features_selector,192,49,0.22855854034423828,0.10592293739318848,281.80929568608605,0.078125,0.036419059265264446
features_selector,192,49,0.22963905334472656,0.10556888580322266,252.99519345339607,0.08854166666666667,0.028361871210469385
features_selector,192,49,0.2315213680267334,0.10741591453552246,213.80761687379135,0.09895833333333333,0.039746985913601644
features_selector,192,49,0.23592901229858398,0.10684061050415039,247.76697942789863,0.08854166666666667,0.03684350268896544
features_selector,192,49,0.2293992042541504,0.10625243186950684,263.05592273175716,0.08333333333333333,0.035768288120675555
features_selector,192,49,0.2327868938446045,0.10763359069824219,242.28492008315192,0.09375,0.029195132238645897
features_selector,192,49,0.22653484344482422,0.10504150390625,233.2392038371828,0.09375,0.03515897398190879
features_selector,192,49,0.23007750511169434,0.10705900192260742,247.41596402841455,0.08854166666666667,0.026910382635228557
features_selector,192,49,0.23349738121032715,0.11000227928161621,188.6999373549507,0.109375,0.040007299349002504
features_selector,192,49,0.23392510414123535,0.12100744247436523,263.0925971120596,0.08333333333333333,0.03524319415796139
features_selector,192,49,0.2248091697692871,0.10542774200439453,228.22237939304776,0.09375,0.0307388175483821
features_selector,192,49,0.26990318298339844,0.14874553680419922,247.38340055241304,0.08854166666666667,0.03385914089577989
features_selector,192,49,0.2957441806793213,0.11018538475036621,268.97810287475585,0.078125,0.03801845985028651
features_selector,192,49,0.23277902603149414,0.10843038558959961,258.22385527193546,0.08333333333333333,0.03561988763044663
features_selector,192,49,0.22624540328979492,0.1059412956237793,198.17386639685859,0.109375,0.036230550090621684
features_selector,192,49,0.2344672679901123,0.10522294044494629,264.15408259630203,0.08333333333333333,0.03578624834438111
features_selector,192,49,0.22690391540527344,0.10781574249267578,302.55015669550215,0.07291666666666667,0.03023652388837766
features_selector,192,49,0.2331538200378418,0.10808205604553223,206.30670846700667,0.10416666666666667,0.03088552984853866
features_selector,192,49,0.2292613983154297,0.10749387741088867,215.08953676725687,0.09895833333333333,0.033587959124936145
features_selector,192,49,0.23465490341186523,0.10608601570129395,213.61027287182054,0.09895833333333333,0.03563614762538159
features_selector,192,49,0.23959875106811523,0.10666227340698242,192.47491356304712,0.109375,0.03380798385920236
features_selector,192,49,0.23341655731201172,0.1056206226348877,262.2726341485977,0.08333333333333333,0.036784032778167934
features_selector,192,49,0.22744297981262207,0.10571002960205078,258.56555466353893,0.08333333333333333,0.03411680693522284
