tool_name,test_suite_cnt,selection_cnt,time_to_initialize,time_to_select_tests,time_to_fault_ratio,fault_to_selection_ratio,diversity
frechet_distance_selector,192,168,0.2500126361846924,552.1003818511963,251.4335821469625,0.296875,0.03956421694032671
dtw_distance_selector,192,84,0.295673131942749,4.67371392250061,245.29520332402197,0.15104166666666666,0.02844540479359261
dtw_distance_selector,192,84,0.23712801933288574,3.6798293590545654,214.37800032645464,0.16666666666666666,0.031837729154374245
dtw_distance_selector,192,84,0.23762822151184082,3.592477560043335,274.5204362043968,0.13541666666666666,0.04680695861019821
dtw_distance_selector,192,84,0.2435624599456787,3.5890767574310303,233.0307799207753,0.15104166666666666,0.043191992117622424
dtw_distance_selector,192,84,0.23615407943725586,3.6174821853637695,280.30390562057494,0.13020833333333334,0.03867322557910056
dtw_distance_selector,192,84,0.23771953582763672,3.5795516967773438,233.92364887396494,0.15625,0.028824846675246023
dtw_distance_selector,192,84,0.22719955444335938,3.57153058052063,237.73150861263275,0.15625,0.043352505709237814
dtw_distance_selector,192,84,0.2338240146636963,3.5790228843688965,278.9905691242218,0.13020833333333334,0.027432956992326025
dtw_distance_selector,192,84,0.23454499244689941,3.5809569358825684,242.19577194082325,0.15104166666666666,0.04206043131972263
dtw_distance_selector,192,84,0.23038935661315918,3.5731916427612305,245.35556865560596,0.15104166666666666,0.042491794135614595
dtw_distance_selector,192,84,0.23322129249572754,3.5882644653320312,216.124884031713,0.16666666666666666,0.029992432549037728
dtw_distance_selector,192,84,0.2379777431488037,3.585801362991333,191.29575630029044,0.1875,0.0287726958548345
dtw_distance_selector,192,84,0.23612689971923828,3.5691492557525635,228.96641305954225,0.16145833333333334,0.03403993100941266
dtw_distance_selector,192,84,0.24107789993286133,3.584529161453247,219.39777673780918,0.16666666666666666,0.042116934268813286
dtw_distance_selector,192,84,0.23230981826782227,3.59318470954895,195.27211313928876,0.18229166666666666,0.04684985213394342
dtw_distance_selector,192,84,0.22914576530456543,3.5710127353668213,308.71792204483694,0.11979166666666667,0.032897008571422005
dtw_distance_selector,192,84,0.23348641395568848,3.571699857711792,272.61842383788183,0.13541666666666666,0.03573512443287763
dtw_distance_selector,192,84,0.2312476634979248,3.5723648071289062,241.92546911075198,0.15104166666666666,0.04942936253352139
dtw_distance_selector,192,84,0.23092055320739746,3.5822980403900146,249.14262253046036,0.14583333333333334,0.02895014316023911
dtw_distance_selector,192,84,0.23469257354736328,3.588604688644409,250.08398156330503,0.15104166666666666,0.04481089795405553
dtw_distance_selector,192,84,0.231858491897583,3.582104206085205,270.76744862703174,0.13541666666666666,0.032273551399496954
dtw_distance_selector,192,84,0.23419499397277832,3.5691232681274414,210.1838605105877,0.16666666666666666,0.0318974560851098
dtw_distance_selector,192,84,0.2351236343383789,3.579026460647583,215.3801467996655,0.171875,0.030121748655517453
dtw_distance_selector,192,84,0.22738385200500488,3.5714378356933594,213.42817636692163,0.171875,0.02714206711606085
dtw_distance_selector,192,84,0.23282074928283691,3.562765121459961,253.7684885944639,0.14583333333333334,0.0358707452814398
dtw_distance_selector,192,84,0.23042678833007812,3.5730679035186768,223.81250955981594,0.16145833333333334,0.04490718402198784
dtw_distance_selector,192,84,0.23000383377075195,3.575514078140259,248.0708124893052,0.14583333333333334,0.04767093958270229
dtw_distance_selector,192,84,0.23248887062072754,3.5673301219940186,221.73395109176636,0.15625,0.03374239880509791
dtw_distance_selector,192,84,0.23178672790527344,3.5805108547210693,218.94667979329824,0.16666666666666666,0.03689515332932064
dtw_distance_selector,192,84,0.22740888595581055,3.583688497543335,261.19033591835586,0.140625,0.029004664523359543
dtw_distance_selector,192,84,0.23250794410705566,3.567686080932617,218.99025679403735,0.16145833333333334,0.041127251964625924
dtw_distance_selector,192,84,0.2317674160003662,3.569214105606079,273.64249728344106,0.140625,0.030671023940561367
dtw_distance_selector,192,84,0.23395252227783203,3.5745933055877686,286.6172923755646,0.13020833333333334,0.034931162530322524
dtw_distance_selector,192,84,0.2345447540283203,3.564573049545288,266.27119634701654,0.13541666666666666,0.03136194339976076
dtw_distance_selector,192,84,0.23262476921081543,3.604637861251831,262.6531140548842,0.14583333333333334,0.04681206686674851
dtw_distance_selector,192,84,0.2267768383026123,3.574936866760254,239.51349183608747,0.15104166666666666,0.029130563706722692
dtw_distance_selector,192,84,0.23105955123901367,3.563539505004883,211.56188748776913,0.16666666666666666,0.04024354019304425
dtw_distance_selector,192,84,0.23489165306091309,3.5798871517181396,239.1730764309565,0.15625,0.028621820611818654
dtw_distance_selector,192,84,0.2321183681488037,3.578542709350586,213.14547647129405,0.171875,0.029532349843281742
dtw_distance_selector,192,84,0.2290477752685547,3.5639116764068604,240.37412024366444,0.15104166666666666,0.030248146454141638
