tool_name,test_suite_cnt,selection_cnt,time_to_initialize,time_to_select_tests,time_to_fault_ratio,fault_to_selection_ratio,diversity
features_selector,192,55,0.23810744285583496,7.1294779777526855,250.17886583428634,0.09895833333333333,0.031886302939066906
features_selector,192,55,0.25615382194519043,6.7111756801605225,247.98808784484862,0.10416666666666667,0.034952399143694426
features_selector,192,55,0.23530125617980957,6.623745679855347,241.5688821196556,0.10416666666666667,0.03025222387436781
features_selector,192,55,0.23768210411071777,6.60621190071106,213.4687610647895,0.11458333333333333,0.03256759578497286
features_selector,192,55,0.23585820198059082,6.485178232192993,193.89824524521828,0.125,0.033090835301110795
features_selector,192,55,0.23219776153564453,6.629694700241089,229.87938918386186,0.109375,0.0299325756925961
features_selector,192,55,0.22953486442565918,6.636387825012207,203.4950555614803,0.11979166666666667,0.030359152225398634
features_selector,192,55,0.23237180709838867,6.614449739456177,255.2781565565812,0.09895833333333333,0.03814075620714201
features_selector,192,55,0.22930335998535156,6.582885026931763,215.77355226226476,0.11979166666666667,0.034098884158908264
features_selector,192,55,0.23071074485778809,6.6022045612335205,233.87137349446616,0.109375,0.03129457395117245
features_selector,192,55,0.23254704475402832,6.572983741760254,249.09077980518342,0.10416666666666667,0.03011587777673457
features_selector,192,55,0.23297548294067383,6.729093790054321,291.39862910438984,0.08854166666666667,0.036369714661130995
features_selector,192,55,0.23528528213500977,6.591424942016602,274.40926931964026,0.09375,0.03616090447562187
features_selector,192,55,0.23980498313903809,6.599916696548462,229.85017133894422,0.109375,0.032384612449218406
features_selector,192,55,0.22857451438903809,6.599959850311279,265.84457934530155,0.09895833333333333,0.039262235289278705
features_selector,192,55,0.22876644134521484,6.597508668899536,266.7917323642307,0.09375,0.03727937115093433
features_selector,192,55,0.23689603805541992,6.616742134094238,228.93052767571947,0.109375,0.03613388304835052
features_selector,192,55,0.2328205108642578,6.48465371131897,257.0671687000676,0.09895833333333333,0.03205312899489044
features_selector,192,55,0.23176360130310059,6.420346021652222,223.24892715974286,0.11458333333333333,0.030926330069286405
features_selector,192,55,0.23029446601867676,6.600592374801636,213.52386714064556,0.11979166666666667,0.03298172958603738
features_selector,192,55,0.2631258964538574,6.594613075256348,206.0676592743915,0.11979166666666667,0.034263049941996464
features_selector,192,55,0.23480010032653809,6.593482971191406,197.47447537339252,0.11979166666666667,0.036064385480985284
features_selector,192,55,0.22910451889038086,6.6741859912872314,255.7245778911992,0.09895833333333333,0.02881179241246366
features_selector,192,55,0.22741413116455078,6.577999830245972,225.4291114807129,0.109375,0.03627391761577258
features_selector,192,55,0.22783875465393066,6.596468210220337,229.74498475165595,0.109375,0.030065189912267105
features_selector,192,55,0.2340102195739746,6.6724066734313965,240.66045405751183,0.109375,0.028061131420164545
features_selector,192,55,0.22842884063720703,6.314460277557373,214.51902395745984,0.11979166666666667,0.03804212632547375
features_selector,192,55,0.23138046264648438,6.5807695388793945,223.78918980416796,0.109375,0.03734984983131416
features_selector,192,55,0.22693872451782227,6.522549629211426,229.7178153764634,0.109375,0.03335133104283376
features_selector,192,55,0.24111652374267578,6.568229913711548,245.96885393857957,0.10416666666666667,0.034998462380021425
features_selector,192,55,0.22818660736083984,6.577727556228638,267.6214026345147,0.09375,0.031185513399434473
features_selector,192,55,0.23165607452392578,6.236755132675171,247.23238366528562,0.09895833333333333,0.031037699970548248
features_selector,192,55,0.23145794868469238,6.562084674835205,215.11412583697927,0.11458333333333333,0.0360918583619315
features_selector,192,55,0.23157668113708496,6.552265167236328,249.38578460216522,0.10416666666666667,0.03062352474426725
features_selector,192,55,0.22745752334594727,6.572526693344116,217.63096382401207,0.11458333333333333,0.03690205692541153
features_selector,192,55,0.23742461204528809,6.565388441085815,270.3507061130122,0.09895833333333333,0.03525057538667916
features_selector,192,55,0.2282567024230957,6.564516067504883,267.765989224116,0.09375,0.03256720612372029
features_selector,192,55,0.23235535621643066,6.565623044967651,251.80759979486464,0.10416666666666667,0.034344170015285606
features_selector,192,55,0.22716188430786133,6.539926528930664,248.5809152377279,0.09895833333333333,0.03360014068876729
features_selector,192,55,0.2292804718017578,6.5439064502716064,214.2497229901227,0.11458333333333333,0.03255575166052427
